order_id,order_value_inr,region,session_duration_sec
O1001264,634,North,35
O1001265,283,North,17
O1001266,229,South,17
O1001267,229,South,14
O1001268,433,West,66
O1001269,253,North,18
O1001270,298,East,2
O1001271,324,West,34
O1001272,279,South,41
O1001273,269,South,189
O1001274,120,South,60
O1001275,421,West,7
O1001276,417,North,36
O1001277,271,South,83
O1001278,483,North,106
O1001279,811,South,59
O1001280,408,West,136
O1001281,785,North,46
O1001282,1235,North,29
O1001283,1430,East,40
O1001284,223,East,3
O1001285,223,South,2
O1001286,323,North,56
O1001287,430,North,16
O1001288,892,North,32
O1001289,552,East,70
O1001290,221,North,29
O1001291,297,West,65
O1001292,395,East,33
O1001293,192,North,2
O1001294,406,North,111
O1001295,223,North,92
O1001296,177,South,57
O1001297,251,West,41
O1001298,495,North,6
O1001299,494,West,67
O1001300,423,South,2
O1001301,662,South,26
O1001302,628,East,45
O1001303,447,East,77
O1001304,417,South,27
O1001305,430,West,56
O1001306,375,South,4
O1001307,136,North,75
O1001308,712,South,13
O1001309,492,East,2
O1001310,220,South,62
O1001311,824,South,4
O1001312,300,North,36
O1001313,382,South,117
O1001314,673,South,27
O1001315,450,North,64
O1001316,787,East,133
O1001317,338,North,79
O1001318,940,South,44
O1001319,273,South,29
O1001320,780,South,139
O1001321,130,East,17
O1001322,233,West,50
O1001323,468,North,110
O1001324,330,North,15
O1001325,389,North,36
O1001326,412,South,95
O1001327,222,North,40
O1001328,231,East,43
O1001329,453,North,38
O1001330,289,West,37
O1001331,789,West,181
O1001332,367,West,94
O1001333,578,North,64
O1001334,503,North,54
O1001335,299,West,2
O1001336,150,West,90
O1001337,730,North,42
O1001338,247,South,348
O1001339,330,North,44
O1001340,374,West,68
O1001341,393,North,107
O1001342,653,East,12
O1001343,405,North,48
O1001344,379,South,230
O1001345,671,South,17
O1001346,545,South,210
O1001347,279,South,114
O1001348,227,East,97
O1001349,267,North,10
O1001350,394,East,9
O1001351,216,South,108
O1001352,422,North,60
O1001353,378,West,47
O1001354,113,North,173
O1001355,200,West,10
O1001356,95,East,175
O1001357,340,South,48
O1001358,690,East,9
O1001359,157,West,34
O1001360,208,South,86
O1001361,372,South,6
O1001362,237,North,152
O1001363,236,West,16
O1001364,529,South,2
O1001365,315,North,71
O1001366,192,South,35
O1001367,142,South,20
O1001368,1217,South,48
O1001369,709,North,17
O1001370,322,North,2
O1001371,422,North,36
O1001372,316,East,38
O1001373,521,North,15
O1001374,263,West,31
O1001375,307,North,84
O1001376,507,West,164
O1001377,835,South,79
O1001378,584,West,30
O1001379,748,West,29
O1001380,345,East,6
O1001381,295,West,8
O1001382,153,West,148
O1001383,418,West,168
O1001384,488,North,51
O1001385,347,South,15
O1001386,274,South,60
O1001387,751,South,54
O1001388,553,East,121
O1001389,778,South,36
O1001390,250,West,12
O1001391,283,South,30
O1001392,736,South,23
O1001393,394,West,9
O1001394,304,North,3
O1001395,314,North,19
O1001396,401,North,27
O1001397,666,North,159
O1001398,372,North,21
O1001399,599,South,96
O1001400,510,West,80
O1001401,260,North,35
O1001402,260,South,45
O1001403,322,West,39
O1001404,207,North,47
O1001405,312,North,43
O1001406,860,East,36
O1001407,397,East,99
O1001408,275,South,62
O1001409,1051,North,29
O1001410,253,South,50
O1001411,249,East,19
O1001412,746,East,2
O1001413,562,South,117
O1001414,378,South,84
O1001415,612,East,2
O1001416,469,West,6
O1001417,223,East,96
O1001418,122,North,78
O1001419,304,West,20
O1001420,694,East,9
O1001421,326,North,10
O1001422,508,South,98
O1001423,442,East,160
O1001424,173,West,55
O1001425,329,South,21
O1001426,483,North,230
O1001427,272,North,23
O1001428,337,South,71
O1001429,491,North,152
O1001430,418,South,79
O1001431,681,East,149
O1001432,489,South,17
O1001433,250,West,25
O1001434,318,East,68
O1001435,408,North,40
O1001436,788,North,12
O1001437,318,South,84
O1001438,170,South,25
O1001439,503,East,138
O1001440,276,North,80
O1001441,212,North,24
O1001442,407,North,40
O1001443,656,North,168
O1001444,303,East,53
O1001445,517,North,84
O1001446,567,East,189
O1001447,599,East,90
O1001448,280,West,3
O1001449,230,East,18
O1001450,247,East,20
O1001451,599,North,45
O1001452,563,West,27
O1001453,250,South,57
O1001454,1172,South,153
O1001455,236,South,81
O1001456,665,East,2
O1001457,862,North,177
O1001458,426,East,12
O1001459,275,North,26
O1001460,278,North,4
O1001461,354,East,11
O1001462,693,West,172
O1001463,221,West,54
O1001464,161,North,16
O1001465,483,South,12
O1001466,540,North,116
O1001467,1079,South,8
O1001468,202,North,26
O1001469,377,South,30
O1001470,721,West,5
O1001471,429,South,32
O1001472,366,North,92
O1001473,599,West,91
O1001474,299,South,13
O1001475,618,North,85
O1001476,216,South,19
O1001477,189,West,77
O1001478,352,North,73
O1001479,112,South,110
O1001480,421,North,265
O1001481,170,West,6
O1001482,465,North,18
O1001483,443,North,58
O1001484,390,West,47
O1001485,502,West,108
O1001486,447,South,6
O1001487,348,West,40
O1001488,1008,East,26
O1001489,491,North,5
O1001490,593,East,82
O1001491,690,East,38
O1001492,563,East,4
O1001493,1132,South,2
O1001494,438,South,2
O1001495,402,West,30
O1001496,292,East,142
O1001497,355,East,18
O1001498,280,North,9
O1001499,566,West,52
O1001500,256,East,38
O1001501,419,South,74
O1001502,534,South,28
O1001503,435,East,16
O1001504,258,West,83
O1001505,572,East,41
O1001506,387,West,106
O1001507,96,South,2
O1001508,247,South,7
O1001509,813,North,29
O1001510,847,South,24
O1001511,525,South,3
O1001512,597,East,19
O1001513,273,East,39
O1001514,354,West,74
O1001515,748,North,17
O1001516,499,West,99
O1001517,417,North,115
O1001518,367,East,18
O1001519,726,South,31
O1001520,707,East,202
O1001521,558,South,56
O1001522,417,East,33
O1001523,338,East,66
O1001524,570,North,30
O1001525,233,South,287
O1001526,258,West,2
O1001527,195,West,9
O1001528,748,East,89
O1001529,281,South,101
O1001530,494,North,46
O1001531,379,North,21
O1001532,1718,West,74
O1001533,503,East,12
O1001534,159,South,16
O1001535,726,East,94
O1001536,332,South,71
O1001537,365,South,47
O1001538,288,South,11
O1001539,445,East,111
O1001540,442,West,4
O1001541,292,North,64
O1001542,313,North,83
O1001543,424,South,21
O1001544,125,North,89
O1001545,196,South,2
O1001546,930,West,163
O1001547,475,South,29
O1001548,310,South,109
O1001549,173,South,23
O1001550,392,West,74
O1001551,660,West,50
O1001552,1510,East,36
O1001553,1039,North,287
O1001554,259,North,96
O1001555,315,North,8
O1001556,193,South,224
O1001557,265,East,38
O1001558,363,North,61
O1001559,336,North,8
O1001560,1127,South,263
O1001561,209,East,39
O1001562,394,South,37
O1001563,144,South,21
O1001564,476,South,29
O1001565,206,West,87
O1001566,700,West,6
O1001567,349,West,20
O1001568,200,North,25
O1001569,141,West,17
O1001570,247,South,14
O1001571,455,South,406
O1001572,498,East,102
O1001573,314,South,15
O1001574,641,South,136
O1001575,229,North,30
O1001576,93,South,5
O1001577,465,West,54
O1001578,769,East,45
O1001579,773,South,37
O1001580,211,South,12
O1001581,307,North,86
O1001582,579,North,44
O1001583,295,North,103
O1001584,425,South,13
O1001585,282,West,223
O1001586,234,South,67
O1001587,258,East,40
O1001588,651,South,85
O1001589,406,West,55
O1001590,762,North,33
O1001591,523,South,90
O1001592,901,North,25
O1001593,607,North,2
O1001594,590,North,94
O1001595,380,North,21
O1001596,1816,East,56
O1001597,427,East,134
O1001598,150,North,18
O1001599,461,North,135
O1001600,247,South,12
O1001601,671,West,17
O1001602,580,South,49
O1001603,367,North,46
O1001604,259,South,128
O1001605,434,East,16
O1001606,293,West,193
O1001607,598,East,52
O1001608,533,North,59
O1001609,1751,West,2
O1001610,323,North,336
O1001611,347,South,26
O1001612,373,South,40
O1001613,382,West,3
O1001614,674,North,38
O1001615,351,North,6
O1001616,1082,North,203
O1001617,540,South,110
O1001618,316,West,75
O1001619,278,East,46
O1001620,679,North,94
O1001621,409,West,11
O1001622,405,East,7
O1001623,299,North,2
O1001624,391,West,42
O1001625,293,North,70
O1001626,797,East,23
O1001627,577,East,2
O1001628,370,East,4
O1001629,367,West,10
O1001630,422,North,36
O1001631,402,South,34
O1001632,250,South,9
O1001633,156,South,101
O1001634,271,South,62
O1001635,378,South,37
O1001636,279,East,78
O1001637,608,North,207
O1001638,360,North,4
O1001639,1029,West,313
O1001640,305,South,246
O1001641,433,East,9
O1001642,349,South,138
O1001643,503,North,79
O1001644,687,North,14
O1001645,547,North,98
O1001646,146,West,9
O1001647,518,North,10
O1001648,243,West,10
O1001649,346,East,73
O1001650,569,South,2
O1001651,230,South,43
O1001652,719,West,34
O1001653,338,East,12
O1001654,1194,East,5
O1001655,418,South,26
O1001656,946,South,24
O1001657,734,West,218
O1001658,297,East,13
O1001659,210,South,41
O1001660,427,West,40
O1001661,301,South,40
O1001662,889,South,178
O1001663,357,East,27
O1001664,347,North,6
O1001665,201,North,5
O1001666,498,East,114
O1001667,224,North,51
O1001668,503,South,14
O1001669,539,West,116
O1001670,277,South,89
O1001671,651,East,28
O1001672,352,South,44
O1001673,193,North,61
O1001674,874,North,16
O1001675,254,South,62
O1001676,520,South,56
O1001677,499,South,28
O1001678,490,South,56
O1001679,486,West,21
O1001680,248,South,50
O1001681,940,West,52
O1001682,651,West,247
O1001683,512,West,7
O1001684,207,South,5
O1001685,247,North,20
O1001686,560,East,22
O1001687,148,South,203
O1001688,478,West,403
O1001689,207,North,76
O1001690,261,East,9
O1001691,199,South,51
O1001692,456,East,125
O1001693,705,North,37
O1001694,480,West,47
O1001695,507,East,53
O1001696,439,North,65
O1001697,568,West,59
O1001698,510,South,42
O1001699,104,North,26
O1001700,635,South,28
O1001701,602,South,24
O1001702,337,East,90
O1001703,150,North,38
O1001704,455,West,7
O1001705,475,South,20
O1001706,324,North,13
O1001707,443,East,5
O1001708,689,West,22
O1001709,1338,West,2
O1001710,434,North,26
O1001711,477,North,2
O1001712,267,West,58
O1001713,314,North,26
O1001714,377,South,2
O1001715,727,East,101
O1001716,608,North,6
O1001717,1059,South,32
O1001718,191,East,2
O1001719,208,South,116
O1001720,700,West,18
O1001721,832,East,76
O1001722,410,East,12
O1001723,50,North,186
O1001724,278,North,102
O1001725,477,North,4
O1001726,257,North,6
O1001727,443,West,9
O1001728,1042,North,43
O1001729,823,East,171
O1001730,605,West,54
O1001731,391,North,18
O1001732,315,West,38
O1001733,589,West,15
O1001734,409,South,176
O1001735,416,East,140
O1001736,186,North,186
O1001737,282,West,218
O1001738,588,East,7
O1001739,233,South,187
O1001740,461,South,58
O1001741,496,East,20
O1001742,511,North,41
O1001743,534,South,5
O1001744,552,North,19
O1001745,295,East,64
O1001746,194,South,20
O1001747,261,South,24
O1001748,581,North,70
O1001749,221,South,23
O1001750,240,South,2
O1001751,239,South,53
O1001752,160,South,137
O1001753,227,North,103
O1001754,665,North,27
O1001755,282,North,12
O1001756,168,South,9
O1001757,312,North,24
O1001758,521,North,9
O1001759,162,East,63
O1001760,650,South,223
O1001761,196,South,4
O1001762,331,West,27
O1001763,329,South,268
O1001764,305,North,2
O1001765,391,West,3
O1001766,595,East,27
O1001767,395,East,26
O1001768,298,West,91
O1001769,507,East,30
O1001770,447,West,29
O1001771,289,North,58
O1001772,412,East,75
O1001773,277,East,390
O1001774,262,North,30
O1001775,604,West,37
O1001776,504,West,5
O1001777,593,West,29
O1001778,554,North,8
O1001779,259,North,56
O1001780,666,North,64
O1001781,348,West,118
O1001782,642,South,6
O1001783,379,South,31
O1001784,472,West,42
O1001785,479,East,63
O1001786,606,East,221
O1001787,178,East,3
O1001788,183,South,92
O1001789,564,North,7
O1001790,482,West,35
O1001791,274,West,25
O1001792,484,North,94
O1001793,200,South,80
O1001794,2063,West,118
O1001795,777,West,119
O1001796,551,East,27
O1001797,419,North,46
O1001798,296,South,6
O1001799,210,East,32
O1001800,381,South,61
O1001801,262,East,180
O1001802,270,North,23
O1001803,199,North,124
O1001804,457,East,96
O1001805,334,North,44
O1001806,527,West,6
O1001807,507,South,129
O1001808,452,North,7
O1001809,1525,North,347
O1001810,609,North,58
O1001811,215,South,69
O1001812,507,South,35
O1001813,393,West,21
O1001814,206,West,40
O1001815,198,South,104
O1001816,506,East,54
O1001817,572,South,4
O1001818,239,South,56
O1001819,655,South,4
O1001820,465,North,4
O1001821,734,South,59
O1001822,696,North,4
O1001823,373,West,70
O1001824,914,North,80
O1001825,230,East,7
O1001826,1333,North,46
O1001827,260,East,187
O1001828,394,East,22
O1001829,304,North,19
O1001830,334,East,35
O1001831,1740,South,103
O1001832,320,East,65
O1001833,617,East,35
O1001834,359,North,64
O1001835,644,East,70
O1001836,307,East,2
O1001837,459,East,44
O1001838,552,South,6
O1001839,281,West,16
O1001840,1602,West,114
O1001841,567,South,69
O1001842,360,South,39
O1001843,285,South,34
O1001844,422,South,21
O1001845,220,West,33
O1001846,984,East,10
O1001847,501,South,49
O1001848,386,East,37
O1001849,681,West,113
O1001850,281,South,19
O1001851,226,North,289
O1001852,378,West,154
O1001853,430,West,49
O1001854,526,South,65
O1001855,193,East,192
O1001856,321,North,22
O1001857,86,North,2
O1001858,223,North,19
O1001859,577,East,5
O1001860,652,South,92
O1001861,228,East,20
O1001862,343,South,9
O1001863,409,North,228
O1001864,692,West,2
O1001865,867,North,254
O1001866,436,North,65
O1001867,354,East,47
O1001868,196,West,62
O1001869,426,West,171
O1001870,1138,South,6
O1001871,769,East,65
O1001872,440,West,36
O1001873,470,North,111
O1001874,286,South,35
O1001875,337,East,32
O1001876,434,West,161
O1001877,435,South,96
O1001878,669,East,15
O1001879,653,North,38
O1001880,523,West,74
O1001881,245,West,16
O1001882,249,West,77
O1001883,259,West,98
O1001884,454,West,94
O1001885,146,North,5
O1001886,402,South,26
O1001887,816,North,275
O1001888,563,North,82
O1001889,339,North,96
O1001890,285,West,70
O1001891,604,East,124
O1001892,470,East,77
O1001893,357,South,52
O1001894,301,North,60
O1001895,419,South,40
O1001896,347,South,9
O1001897,597,South,15
O1001898,750,South,8
O1001899,204,East,91
O1001900,219,North,36
O1001901,792,West,29
O1001902,438,South,18
O1001903,229,West,9
O1001904,660,South,33
O1001905,479,East,23
O1001906,1214,West,13
O1001907,359,East,17
O1001908,702,South,123
O1001909,196,South,24
O1001910,811,North,124
O1001911,647,East,130
O1001912,900,North,56
O1001913,703,South,130
O1001914,384,South,154
O1001915,225,South,15
O1001916,299,South,112
O1001917,167,North,204
O1001918,255,North,44
O1001919,499,South,127
O1001920,394,West,57
O1001921,361,North,107
O1001922,271,North,15
O1001923,166,West,14
O1001924,442,North,104
O1001925,488,South,80
O1001926,246,North,130
O1001927,309,North,2
O1001928,872,East,58
O1001929,720,North,35
O1001930,192,South,25
O1001931,387,South,116
O1001932,835,North,23
O1001933,362,South,29
O1001934,353,North,17
O1001935,697,West,216
O1001936,661,North,60
O1001937,644,East,78
O1001938,354,East,240
O1001939,562,North,48
O1001940,852,South,38
O1001941,393,West,38
O1001942,330,North,77
O1001943,746,East,143
O1001944,1122,North,90
O1001945,1162,North,45
O1001946,335,East,18
O1001947,352,East,109
O1001948,241,East,106
O1001949,428,South,15
O1001950,236,East,70
O1001951,310,East,49
O1001952,573,North,15
O1001953,490,North,21
O1001954,163,North,78
O1001955,885,North,180
O1001956,234,North,63
O1001957,250,South,219
O1001958,217,North,47
O1001959,290,South,116
O1001960,258,East,219
O1001961,261,North,2
O1001962,118,East,3
O1001963,431,North,17
O1001964,453,North,20
O1001965,1239,North,49
O1001966,514,South,42
O1001967,315,South,108
O1001968,221,East,48
O1001969,384,East,19
O1001970,505,North,15
O1001971,314,North,21
O1001972,416,East,9
O1001973,1042,East,56
O1001974,333,West,17
O1001975,157,North,121
O1001976,624,North,201
O1001977,472,South,30
O1001978,172,North,160
O1001979,500,East,122
O1001980,245,South,44
O1001981,503,East,12
O1001982,1047,North,52
O1001983,369,South,89
O1001984,693,South,8
O1001985,218,South,165
O1001986,189,South,85
O1001987,1106,East,107
O1001988,471,West,50
O1001989,555,North,17
O1001990,718,South,2
O1001991,310,North,38
O1001992,609,South,5
O1001993,565,South,12
O1001994,211,South,38
O1001995,860,West,44
O1001996,775,West,42
O1001997,212,North,45
O1001998,446,South,21
O1001999,359,South,58
O1002000,820,South,27
O1002001,199,East,39
O1002002,2444,North,22
O1002003,370,East,8
O1002004,584,West,9
O1002005,807,East,94
O1002006,366,South,58
O1002007,381,North,2
O1002008,314,North,104
O1002009,259,East,2
O1002010,462,North,9
O1002011,377,South,5
O1002012,313,West,28
O1002013,322,South,10
O1002014,538,South,21
O1002015,271,North,12
O1002016,357,South,97
O1002017,632,South,8
O1002018,457,West,6
O1002019,239,North,18
O1002020,399,West,25
O1002021,502,North,27
O1002022,662,South,2
O1002023,277,North,30
O1002024,305,West,18
O1002025,285,East,49
O1002026,292,North,14
O1002027,494,South,86
O1002028,543,West,78
O1002029,682,North,5
O1002030,385,West,19
O1002031,200,East,30
O1002032,564,South,13
O1002033,437,North,33
O1002034,416,North,89
O1002035,212,South,2
O1002036,366,South,4
O1002037,222,North,104
O1002038,513,North,55
O1002039,325,South,19
O1002040,311,West,265
O1002041,187,West,48
O1002042,674,East,76
O1002043,355,North,135
O1002044,421,East,29
O1002045,279,West,5
O1002046,177,North,263
O1002047,309,North,20
O1002048,335,South,66
O1002049,467,South,7
O1002050,338,West,26
O1002051,282,North,19
O1002052,190,West,198
O1002053,413,West,6
O1002054,271,North,2
O1002055,781,North,55
O1002056,435,East,37
O1002057,534,South,40
O1002058,356,North,33
O1002059,446,West,2
O1002060,258,North,17
O1002061,224,West,121
O1002062,406,South,78
O1002063,537,North,86
O1002064,152,South,153
O1002065,314,South,27
O1002066,1013,North,21
O1002067,513,North,109
O1002068,870,North,147
O1002069,294,South,126
O1002070,321,East,67
O1002071,654,West,4
O1002072,551,North,15
O1002073,385,North,159
O1002074,215,West,71
O1002075,719,North,37
